"dbh","biomass","grp"
59.17924478,1759.503312,"50-60"
61.27930736,1520.604601,"60-70"
24.16338715,207.8755879,"20-30"
52.5564516,1383.569931,"50-60"
61.21820768,2474.666772,"60-70"
62.30270818,2060.555044,"60-70"
38.49699167,600.8745443,"30-40"
31.7842762,513.0482335,"30-40"
40.32493871,1201.808979,"40-50"
47.4584074,1202.0541,"40-50"
68.82882733,3018.825059,"60-70"
51.80993449,1614.880722,"50-60"
43.4728976,784.8289597,"40-50"
15.67252858,114.7555757,"10-20"
57.12671547,1472.189479,"50-60"
38.18691198,1112.071653,"30-40"
55.27672503,2416.214235,"50-60"
54.5172516,1213.671769,"50-60"
45.78431457,1657.526704,"40-50"
59.18553512,2473.467505,"50-60"
50.08953175,950.2976572,"50-60"
30.57629463,418.5984173,"30-40"
68.74273799,3483.524707,"60-70"
59.06908957,2363.560679,"50-60"
52.49049337,977.7561568,"50-60"
20.53068045,282.914102,"20-30"
36.52991054,742.8622263,"30-40"
28.15950585,572.8678918,"20-30"
58.38675499,1386.920102,"50-60"
40.53274168,977.2982749,"40-50"
37.11540576,605.9933942,"30-40"
45.02338811,863.1694246,"40-50"
66.24507306,3511.976096,"60-70"
25.56232223,364.5758269,"20-30"
22.03957573,325.3913704,"20-30"
48.74510518,911.0553018,"40-50"
64.8935228,3173.329278,"60-70"
31.0946941,334.7500487,"30-40"
52.84196081,2047.773216,"50-60"
18.35730837,103.5883258,"10-20"
54.87258351,1959.80903,"50-60"
51.99167118,1482.949424,"50-60"
26.26580322,483.8248092,"20-30"
43.65298131,1316.074303,"40-50"
30.65920872,616.3177592,"30-40"
50.98479,1251.670771,"50-60"
41.85350128,1042.893971,"40-50"
40.82873733,555.1969645,"40-50"
14.55363626,59.52515978,"10-20"
46.25138975,1318.498352,"40-50"
21.31785113,197.3411505,"20-30"
40.92326094,831.6949216,"40-50"
33.90892484,473.2896278,"30-40"
46.2898486,1324.528264,"40-50"
36.03804097,786.5935752,"30-40"
47.01180411,1317.699522,"40-50"
41.27250781,764.3406349,"40-50"
42.90640479,1073.670885,"40-50"
29.87880154,488.8107398,"20-30"
52.02856312,1460.896606,"50-60"
43.82013962,1236.667961,"40-50"
51.70996676,2041.681774,"50-60"
51.08628254,1709.020095,"50-60"
34.83278622,831.1670023,"30-40"
46.421884,1515.312353,"40-50"
62.9239597,1643.9321,"60-70"
46.9293423,928.1493078,"40-50"
64.2186701,3343.62654,"60-70"
39.72180357,772.5197206,"30-40"
21.09308381,165.9212886,"20-30"
48.65735523,1547.11301,"40-50"
55.95119178,2082.599462,"50-60"
51.93712456,1897.217602,"50-60"
57.45392543,1902.68418,"50-60"
33.92833774,724.5821928,"30-40"
60.74751164,2089.036939,"60-70"
52.36158018,1377.708349,"50-60"
41.03047622,1099.772819,"40-50"
19.49175423,199.8584255,"10-20"
35.1806535,746.0512014,"30-40"
52.70175647,2282.793348,"50-60"
26.48207516,394.8754173,"20-30"
55.09766399,1554.910766,"50-60"
41.02035224,1045.5275,"40-50"
49.57938331,1679.370126,"40-50"
45.50988182,1268.986828,"40-50"
55.1601985,2350.528996,"50-60"
34.38687826,630.8050983,"30-40"
65.50402942,3008.814041,"60-70"
77.06887956,3892.747526,"70-80"
39.55965835,815.4406224,"30-40"
43.33805074,1142.052614,"40-50"
58.32133883,1334.560716,"50-60"
38.14464895,661.8163581,"30-40"
37.84016761,665.0444726,"30-40"
57.49844959,1691.933561,"50-60"
60.76763482,3242.205492,"60-70"
45.74129987,998.1739592,"40-50"
44.59243394,755.6709041,"40-50"
36.64530041,715.3009734,"30-40"
42.63218073,975.6950626,"40-50"
49.80391008,1774.145678,"40-50"
62.56752768,2920.803588,"60-70"
43.84577665,1197.968778,"40-50"
41.06177507,1200.946004,"40-50"
59.02998558,2375.283489,"50-60"
55.76256134,2271.75968,"50-60"
39.53069274,851.1907075,"30-40"
52.15961141,1210.906312,"50-60"
61.29823487,1821.229864,"60-70"
40.71279468,1062.279023,"40-50"
38.43886602,552.4661095,"30-40"
36.51304481,967.8375695,"30-40"
55.69332031,1775.095465,"50-60"
46.95165841,1238.811786,"40-50"
64.69897275,2705.222686,"60-70"
45.54406022,836.919314,"40-50"
51.20477569,1928.980957,"50-60"
44.16053478,813.0641677,"40-50"
56.01871225,2296.588245,"50-60"
62.54310195,2860.540892,"60-70"
39.75622382,931.4418625,"30-40"
37.78932086,620.0574481,"30-40"
37.0001908,955.5845305,"30-40"
61.04622515,1916.730394,"60-70"
47.0342167,1351.815926,"40-50"
53.9373583,1482.938175,"50-60"
40.9515407,883.8305286,"40-50"
36.9251379,735.3971241,"30-40"
36.21287023,698.1555627,"30-40"
38.52118018,712.1667548,"30-40"
40.36503291,1026.501567,"40-50"
44.31536569,1302.446229,"40-50"
52.68136293,2289.625356,"50-60"
15.02560844,142.6529992,"10-20"
25.75513266,259.03788,"20-30"
29.45024657,439.2548054,"20-30"
67.9022635,2946.378291,"60-70"
71.47247929,3284.929162,"70-80"
30.75546404,340.7107848,"30-40"
51.52152825,1824.04805,"50-60"
53.17321612,2410.697601,"50-60"
43.82138762,966.5970603,"40-50"
30.28415498,506.9355108,"30-40"
46.8057566,1272.584282,"40-50"
46.16933627,1441.135175,"40-50"
59.14265192,2410.091035,"50-60"
57.18706106,1886.682196,"50-60"
49.38823515,1713.446088,"40-50"
33.53600943,718.5674859,"30-40"
34.35587661,513.8301957,"30-40"
64.90039683,1569.856348,"60-70"
70.48534897,3087.963172,"70-80"
63.95739462,2479.266836,"60-70"
66.88203736,2037.165363,"60-70"
38.74218784,756.0431623,"30-40"
52.30907181,1218.980934,"50-60"
51.8500878,1808.622264,"50-60"
39.16624765,1035.645665,"30-40"
40.89721388,922.0025584,"40-50"
36.42259599,701.515219,"30-40"
45.55368143,1243.855944,"40-50"
66.87309835,3380.872438,"60-70"
38.03350419,961.0031772,"30-40"
59.34177397,1437.813717,"50-60"
44.8110537,1182.335943,"40-50"
59.55637983,2396.547479,"50-60"
33.18286273,597.560429,"30-40"
36.40230671,803.2596185,"30-40"
74.02935591,3015.05182,"70-80"
59.25418157,2625.601187,"50-60"
39.08765535,1051.62151,"30-40"
51.98390103,1842.395975,"50-60"
36.29101308,883.0660481,"30-40"
42.72329974,851.8939476,"40-50"
72.43377557,2050.945814,"70-80"
41.45506248,1154.480987,"40-50"
53.42500211,1788.141328,"50-60"
48.47816799,920.8613436,"40-50"
69.72603846,3292.994889,"60-70"
51.61948363,1664.035474,"50-60"
47.6765222,1048.139275,"40-50"
45.10751267,1290.277994,"40-50"
43.24704704,1322.871652,"40-50"
35.51677484,856.6169968,"30-40"
60.81580935,2100.040185,"60-70"
28.54124026,328.692795,"20-30"
59.73593388,2416.365774,"50-60"
40.09758714,1041.112295,"40-50"
60.99412821,2613.768863,"60-70"
49.31364339,1453.751878,"40-50"
52.39506029,1721.334131,"50-60"
63.66868043,3342.595536,"60-70"
42.15089365,1175.007768,"40-50"
52.59808672,1600.136839,"50-60"
28.71566645,495.7157743,"20-30"
38.20593864,712.6274017,"30-40"
44.71185464,1006.511924,"40-50"
31.89327011,372.5397663,"30-40"
20.62887786,199.8282094,"20-30"
32.73026268,471.6822238,"30-40"
46.04147538,1153.235112,"40-50"
28.71821511,273.8284383,"20-30"
45.8322241,833.754206,"40-50"
49.37374896,1609.674061,"40-50"
40.26017229,1045.285672,"40-50"
62.31187318,2766.664078,"60-70"
40.85902549,950.2217794,"40-50"
42.19508053,894.5904085,"40-50"
60.93497588,2791.240276,"60-70"
25.27017593,427.3706338,"20-30"
49.05649213,1626.86818,"40-50"
42.70784491,792.1354888,"40-50"
44.92913774,1126.126371,"40-50"
38.45400121,860.8105525,"30-40"
61.94931917,3068.083834,"60-70"
50.50106849,1451.732789,"50-60"
36.74389469,699.950078,"30-40"
19.79669034,161.3769934,"10-20"
58.58987956,1423.795623,"50-60"
44.68317863,1087.138451,"40-50"
63.24422646,2526.265403,"60-70"
56.60892452,2175.023819,"50-60"
63.19515242,1550.803745,"60-70"
34.31702919,729.202834,"30-40"
55.14848724,1283.925828,"50-60"
43.21151943,884.809616,"40-50"
33.73516415,509.4694717,"30-40"
47.13578082,1273.183274,"40-50"
27.68979281,466.1328448,"20-30"
32.40298763,458.0574625,"30-40"
28.62420885,388.4367639,"20-30"
35.74664011,884.5023518,"30-40"
46.83261681,1639.468395,"40-50"
34.39301426,661.125503,"30-40"
59.0133312,2784.824133,"50-60"
65.90666261,3084.775372,"60-70"
40.96889914,956.2966701,"40-50"
54.23742139,2397.571978,"50-60"
49.91365801,1605.45294,"40-50"
70.17914215,2209.065111,"70-80"
34.54789747,644.3802588,"30-40"
36.21366014,1016.447291,"30-40"
57.86112261,2052.527066,"50-60"
53.98569711,1535.588299,"50-60"
38.92480011,616.1149461,"30-40"
79.95517717,5042.986493,"70-80"
57.24120404,2514.750837,"50-60"
34.03695559,694.8636463,"30-40"
64.44093345,2368.763259,"60-70"
23.26043065,277.9076643,"20-30"
62.42105183,1784.364191,"60-70"
64.88085492,2251.046595,"60-70"
21.07831095,196.1613857,"20-30"
47.20520619,1140.738335,"40-50"
38.21884231,1117.138918,"30-40"
48.84965997,1248.564601,"40-50"
48.3148529,1527.148977,"40-50"
53.64461947,1711.803586,"50-60"
41.95267703,1093.529708,"40-50"
10.13025377,33.81273886,"10-20"
61.56781422,1832.116879,"60-70"
52.48219167,1757.959353,"50-60"
44.99524859,1532.139275,"40-50"
43.06472061,1029.286599,"40-50"
48.00170983,1239.97009,"40-50"
23.58451517,332.7769743,"20-30"
28.02278875,451.0642028,"20-30"
32.02157923,640.776516,"30-40"
72.95781977,2274.991045,"70-80"
44.42024977,1108.51493,"40-50"
62.83283066,1714.973637,"60-70"
50.38907123,1699.777342,"50-60"
43.45346923,1288.839482,"40-50"
37.17194546,1048.299514,"30-40"
25.13687099,351.9297702,"20-30"
52.94464986,1574.844435,"50-60"
40.30878953,1068.564315,"40-50"
42.8382415,892.4097556,"40-50"
84.27262036,5925.719296,"80-90"
76.49836417,3601.402574,"70-80"
52.35578847,1444.999095,"50-60"
39.87672625,1007.956456,"30-40"
34.85721914,773.7933068,"30-40"
46.79724023,1158.559013,"40-50"
47.87647038,1620.840997,"40-50"
38.95709198,1059.143716,"30-40"
42.3006401,832.5358,"40-50"
29.63051495,398.231781,"20-30"
49.47249203,1699.907637,"40-50"
79.39204885,3383.183437,"70-80"
38.70358172,582.5708078,"30-40"
58.97474035,1618.988105,"50-60"
62.18872686,2587.403994,"60-70"
58.34484271,2955.342608,"50-60"
33.38175954,724.5309415,"30-40"
34.47052458,882.1806364,"30-40"
47.59946691,1584.018731,"40-50"
38.91455115,868.0188238,"30-40"
37.99842799,694.9148061,"30-40"
17.20937408,119.8834018,"10-20"
33.19518336,824.3511326,"30-40"
45.29055352,819.3723384,"40-50"
42.80085828,1058.955356,"40-50"
58.68005742,2047.846488,"50-60"
53.43003628,1541.323486,"50-60"
35.88824976,722.8967469,"30-40"
47.86740305,1173.760104,"40-50"
46.80453182,1267.052579,"40-50"
28.22339889,274.8054151,"20-30"
53.63613272,1407.615654,"50-60"
73.56667908,4795.801263,"70-80"
56.06223561,2659.284344,"50-60"
59.1585713,1846.681548,"50-60"
43.65785807,684.4849239,"40-50"
34.14088236,461.8580698,"30-40"
50.18913323,1613.456707,"50-60"
66.24857563,3484.724833,"60-70"
62.47963097,2003.123946,"60-70"
74.79714977,3513.462392,"70-80"
35.87596255,678.8758354,"30-40"
46.65891373,1693.024613,"40-50"
45.36692845,1481.154616,"40-50"
70.43263452,3702.565959,"70-80"
40.11541901,897.0302322,"40-50"
44.9333269,1384.611207,"40-50"
30.90584453,477.0000398,"30-40"
49.43125172,1121.046261,"40-50"
42.34814445,713.8159195,"40-50"
32.94718274,639.8982636,"30-40"
25.99979963,288.3574429,"20-30"
52.33537509,1841.505178,"50-60"
31.49559053,651.0839704,"30-40"
55.45083082,2099.396159,"50-60"
52.05719302,1015.205154,"50-60"
60.65087514,1729.002057,"60-70"
53.35084457,1775.721499,"50-60"
32.00165108,344.369757,"30-40"
37.93218257,866.338347,"30-40"
12.43954343,60.81547218,"10-20"
62.30934665,1430.397751,"60-70"
43.89783345,946.1206766,"40-50"
17.10199404,181.8531199,"10-20"
21.50898082,178.6728958,"20-30"
50.34256231,1515.055646,"50-60"
52.75353858,1282.456123,"50-60"
39.64089208,1045.062417,"30-40"
53.2115609,1558.949516,"50-60"
48.38999667,1941.180986,"40-50"
26.42750843,489.377548,"20-30"
55.05785384,1644.912699,"50-60"
59.42815798,1506.009842,"50-60"
38.90135906,860.6093284,"30-40"
57.28015927,2100.973165,"50-60"
62.39311436,2563.37459,"60-70"
55.47678697,1242.082389,"50-60"
22.58690661,293.9265375,"20-30"
54.31239123,1701.34392,"50-60"
23.46980567,195.1708562,"20-30"
35.72214804,937.4031522,"30-40"
40.38536519,1271.906484,"40-50"
36.60137829,933.4258139,"30-40"
53.72312395,1517.756037,"50-60"
53.22877754,1655.405829,"50-60"
45.7754726,1421.812282,"40-50"
20.94312091,205.7064181,"20-30"
48.42181685,1447.57694,"40-50"
47.63377141,1518.17398,"40-50"
58.44230487,2969.592852,"50-60"
37.0923172,651.6650636,"30-40"
41.57380709,1149.290884,"40-50"
63.3449029,2898.057425,"60-70"
21.41894275,211.0074965,"20-30"
28.1411261,379.9166729,"20-30"
27.09124015,471.4347406,"20-30"
45.38490696,753.9412337,"40-50"
35.11702268,813.0794895,"30-40"
61.18065701,1567.21026,"60-70"
37.10168445,855.3923103,"30-40"
44.65049184,1096.594372,"40-50"
36.82955735,670.4256754,"30-40"
44.59401942,1303.542511,"40-50"
42.96588624,689.3019328,"40-50"
39.58916466,836.3281113,"30-40"
32.43421047,634.5469153,"30-40"
29.40537521,396.4393028,"20-30"
51.38213643,1143.275253,"50-60"
48.77162725,1654.815145,"40-50"
49.64817723,1326.508144,"40-50"
40.15642905,977.3154672,"40-50"
36.0243481,919.7205441,"30-40"
26.07859701,404.0269756,"20-30"
36.35125551,524.4641393,"30-40"
43.41437615,1061.383162,"40-50"
43.05358839,1142.788726,"40-50"
20.90073751,211.9352935,"20-30"
12.77459419,78.97712573,"10-20"
25.81844801,337.0389603,"20-30"
31.53984326,595.9852736,"30-40"
43.8434711,718.6885274,"40-50"
49.68938168,2013.624982,"40-50"
17.26745624,101.6676311,"10-20"
38.87390849,639.0583333,"30-40"
36.30984223,749.2101146,"30-40"
58.67393514,2057.580598,"50-60"
20.82838954,220.5429636,"20-30"
51.49737193,1093.438227,"50-60"
41.41760681,738.7304734,"40-50"
47.38799782,1205.682466,"40-50"
60.03830963,3079.410949,"60-70"
37.47644646,575.1198441,"30-40"
48.11747513,1842.346207,"40-50"
33.4038305,406.5769979,"30-40"
40.61991659,779.7495131,"40-50"
33.09679535,391.8446342,"30-40"
45.62782162,1244.276505,"40-50"
64.9570298,1934.914099,"60-70"
57.19768519,1235.972952,"50-60"
39.45427941,1063.955087,"30-40"
50.92779829,2064.398753,"50-60"
65.01096703,2724.933661,"60-70"
78.2313247,2776.917038,"70-80"
25.97543708,331.243412,"20-30"
66.41687728,2158.182028,"60-70"
55.9085558,2114.0251,"50-60"
53.82015245,1834.136161,"50-60"
35.80942566,885.4621383,"30-40"
40.07284549,979.878813,"40-50"
57.35742935,2122.778451,"50-60"
45.93405352,1094.985965,"40-50"
28.72140834,438.6541479,"20-30"
49.7642935,1556.473305,"40-50"
42.69560721,877.898092,"40-50"
41.9846896,963.999077,"40-50"
16.48029437,124.544404,"10-20"
56.80377456,1981.59747,"50-60"
63.21440047,2590.244101,"60-70"
21.43900701,221.8879671,"20-30"
64.66723473,2051.192458,"60-70"
69.6515356,3080.042846,"60-70"
39.82330408,761.3862173,"30-40"
39.01065626,780.1020108,"30-40"
14.36152991,79.3925412,"10-20"
48.94132475,1759.27052,"40-50"
61.23059036,2168.560028,"60-70"
49.46106872,932.3774927,"40-50"
41.12068453,813.8812911,"40-50"
48.56886794,1341.176017,"40-50"
11.38366602,63.82766149,"10-20"
32.75090378,649.9888465,"30-40"
18.71796027,104.9897854,"10-20"
52.82508981,1935.292459,"50-60"
40.24974732,1124.869991,"40-50"
67.55612035,3236.592867,"60-70"
33.05112724,533.2863242,"30-40"
36.38767933,513.5094016,"30-40"
44.66537615,1047.68028,"40-50"
31.86447442,734.3119257,"30-40"
67.25019838,2490.689958,"60-70"
52.20351206,1739.925617,"50-60"
25.2424951,456.763596,"20-30"
41.244964,757.9369754,"40-50"
45.73165818,1230.133875,"40-50"
50.2512641,1190.773904,"50-60"
50.99976593,1478.131078,"50-60"
52.59198957,2163.697132,"50-60"
57.96492726,1830.734932,"50-60"
29.92407626,388.7718542,"20-30"
62.15662696,2874.201715,"60-70"
30.26869237,494.4598496,"30-40"
41.36006669,1163.585622,"40-50"
39.01821491,1196.032688,"30-40"
78.13038079,2757.306709,"70-80"
37.90247066,893.7777211,"30-40"
52.35292559,1054.645004,"50-60"
45.1364006,1629.44032,"40-50"
42.31834853,1098.367165,"40-50"
77.16502209,4989.553278,"70-80"
12.03857532,85.67626924,"10-20"
30.1163838,570.6383778,"30-40"
22.27013679,204.7544099,"20-30"
51.16653435,1734.71864,"50-60"
25.88309787,435.3233464,"20-30"
62.84474438,1713.706565,"60-70"
60.95496469,1843.782659,"60-70"
40.21372601,932.0840029,"40-50"
44.23136507,1111.793393,"40-50"
54.31394377,1885.449006,"50-60"
41.2134155,1014.489822,"40-50"
47.69349162,1147.674616,"40-50"
34.56184546,510.1466796,"30-40"
35.36384305,851.5992321,"30-40"
33.75789242,786.294927,"30-40"
35.04508677,512.5336364,"30-40"
42.49324101,925.1177914,"40-50"
55.68023988,2049.716042,"50-60"
45.34803334,883.4966512,"40-50"
39.13258123,1071.778312,"30-40"
28.79126984,534.7956785,"20-30"
27.25064039,541.7322517,"20-30"
50.49654372,1571.568057,"50-60"
60.85192639,1622.709043,"60-70"
26.08350919,274.9442843,"20-30"
59.45124027,2418.308772,"50-60"
69.89690004,4236.194491,"60-70"
63.39077544,2235.299635,"60-70"
54.5271504,1598.772896,"50-60"
37.03670233,617.7701595,"30-40"
41.40370739,578.9542882,"40-50"
28.33630311,545.7575511,"20-30"
46.97564808,1367.325684,"40-50"
72.37182787,3947.624922,"70-80"
27.48537217,396.9663579,"20-30"
52.14126462,1653.067866,"50-60"
40.92720143,1157.59013,"40-50"
46.19997385,1415.624627,"40-50"
37.03439703,539.5026308,"30-40"
38.55897628,1119.018099,"30-40"
45.2363911,939.291065,"40-50"
43.48818037,1028.121955,"40-50"
50.24066753,1386.643998,"50-60"
28.47938476,378.7580542,"20-30"
55.55557306,2368.095476,"50-60"
22.8887823,191.2174598,"20-30"
65.82650457,3429.69123,"60-70"
35.8055142,910.6362484,"30-40"
42.52073477,1364.273796,"40-50"
51.41260182,1203.695651,"50-60"
38.8707467,988.5132447,"30-40"
41.15648201,1039.653937,"40-50"
65.42535329,1887.307736,"60-70"
41.27662427,1224.768162,"40-50"
38.0119407,1057.885108,"30-40"
47.48830908,1740.539239,"40-50"
49.14645216,905.2222302,"40-50"
42.25904978,854.5155716,"40-50"
55.33182926,1582.939412,"50-60"
48.13434474,1023.315099,"40-50"
38.67660617,579.7673215,"30-40"
36.98884304,682.6918176,"30-40"
24.30827515,279.2977521,"20-30"
38.79791608,912.8946628,"30-40"
62.73672834,2649.301755,"60-70"
34.81042274,445.2640529,"30-40"
71.30843416,3984.991805,"70-80"
50.80382577,1609.491831,"50-60"
49.51790318,1256.841864,"40-50"
58.25223988,1343.318497,"50-60"
34.52562219,526.8043781,"30-40"
51.16038274,1891.275229,"50-60"
43.4376567,1202.760395,"40-50"
45.33350094,1334.307504,"40-50"
50.62455897,1324.401432,"50-60"
27.78256842,439.7577742,"20-30"
65.10407569,3138.659571,"60-70"
47.17022147,1798.288382,"40-50"
43.82806999,1006.491264,"40-50"
45.63827904,1108.818312,"40-50"
40.17773655,1039.021426,"40-50"
43.39939278,1234.133199,"40-50"
61.63116596,1782.609249,"60-70"
58.83479164,1485.398947,"50-60"
51.84377542,1897.263835,"50-60"
32.9342891,379.4968802,"30-40"
72.71159431,3830.990611,"70-80"
43.93268337,835.7147313,"40-50"
45.04445803,1234.515605,"40-50"
26.66837131,219.0039339,"20-30"
76.10670291,3172.459778,"70-80"
43.61792717,1262.953234,"40-50"
22.2967471,226.3527813,"20-30"
44.2463716,1491.998096,"40-50"
48.49762811,846.2272907,"40-50"
26.16677127,401.6996867,"20-30"
51.5796627,1764.348955,"50-60"
49.35558818,1009.544818,"40-50"
53.58675264,2272.090714,"50-60"
68.91768233,4174.670408,"60-70"
33.83323066,731.1907612,"30-40"
52.71790041,1720.528128,"50-60"
49.69477424,1851.586778,"40-50"
41.81314523,1122.033907,"40-50"
47.97483977,1448.185677,"40-50"
41.15361599,1288.701894,"40-50"
52.70856217,1588.146969,"50-60"
50.86011804,1005.94936,"50-60"
53.152698,2020.647997,"50-60"
48.3819434,1006.293584,"40-50"
60.77996931,2266.773745,"60-70"
38.05504813,541.4827989,"30-40"
33.17811897,654.6597529,"30-40"
17.5736489,209.4560769,"10-20"
65.80531484,2516.645904,"60-70"
36.48377776,844.1789418,"30-40"
48.21230696,1527.66083,"40-50"
28.5396363,420.4252052,"20-30"
42.89634067,1057.939978,"40-50"
38.99598163,1081.716058,"30-40"
50.52103752,1008.654792,"50-60"
24.75312467,416.6668652,"20-30"
52.83570736,1690.209116,"50-60"
42.65538108,1041.409961,"40-50"
26.43443486,389.8050896,"20-30"
22.17908919,172.834088,"20-30"
56.86029621,1203.614404,"50-60"
46.61146245,1512.394732,"40-50"
34.20956093,572.3564719,"30-40"
51.208955,1523.776702,"50-60"
73.42974241,3370.995306,"70-80"
28.34978955,266.9362299,"20-30"
48.1978154,1309.25064,"40-50"
53.60105423,1623.296159,"50-60"
47.43631414,874.3166645,"40-50"
42.04054807,1291.294613,"40-50"
21.94234634,270.1022701,"20-30"
10.1621932,57.15998581,"10-20"
30.86029298,405.0337296,"30-40"
59.53932855,3067.733571,"50-60"
46.19774341,1287.0563,"40-50"
48.44154478,1618.871524,"40-50"
40.92975617,1105.861138,"40-50"
53.05075525,2079.081516,"50-60"
38.22113082,662.7552353,"30-40"
35.22948568,946.2148991,"30-40"
40.14764942,560.3013036,"40-50"
54.55969994,1456.105117,"50-60"
44.64383877,1303.841747,"40-50"
40.48418667,800.1912635,"40-50"
50.29927422,1445.128546,"50-60"
70.10947896,2437.113986,"70-80"
45.24851909,1368.443985,"40-50"
41.5628046,995.6852884,"40-50"
66.35452089,2354.437371,"60-70"
24.92835835,320.1951435,"20-30"
31.74602732,661.6059175,"30-40"
56.93921334,1813.807515,"50-60"
23.50673511,264.0000838,"20-30"
56.99192823,2393.475235,"50-60"
37.57398092,966.4647388,"30-40"
54.15933667,1818.424612,"50-60"
64.31649958,2473.797844,"60-70"
18.32952448,196.6140709,"10-20"
47.56824778,1389.889794,"40-50"
50.33052455,1928.814647,"50-60"
24.81345108,298.0392374,"20-30"
19.02574755,177.5239052,"10-20"
25.66895759,384.3100824,"20-30"
38.54575152,919.2983844,"30-40"
50.92697998,1920.192904,"50-60"
62.7951986,2289.737492,"60-70"
79.43455988,3899.650276,"70-80"
40.62108691,1281.693125,"40-50"
23.90568637,263.7927902,"20-30"
65.77010375,3061.554753,"60-70"
42.37645243,663.7760579,"40-50"
34.05060434,430.3764461,"30-40"
34.29056281,666.6719671,"30-40"
26.73821063,336.8527303,"20-30"
69.63491939,2228.964823,"60-70"
58.61074911,2426.954348,"50-60"
46.04172772,1076.123412,"40-50"
44.21886096,1094.249947,"40-50"
51.88367328,1692.403574,"50-60"
33.23730511,359.3809565,"30-40"
39.84893099,1070.792909,"30-40"
58.74728439,2263.241249,"50-60"
46.23775921,809.5541072,"40-50"
43.64604037,1217.150126,"40-50"
29.43044967,497.3100626,"20-30"
38.10865662,767.009452,"30-40"
52.59462639,1678.988253,"50-60"
74.89080344,3736.773245,"70-80"
49.58005523,2002.977883,"40-50"
35.06781607,715.6211402,"30-40"
60.14698336,1925.647486,"60-70"
71.65528149,2471.002533,"70-80"
48.97197814,1660.709937,"40-50"
36.75275889,677.2934122,"30-40"
40.68376059,1250.613004,"40-50"
21.28816406,276.9000498,"20-30"
50.27908913,1614.664687,"50-60"
44.26667406,927.8297412,"40-50"
27.67335325,392.0988893,"20-30"
23.64283742,376.0778953,"20-30"
82.20410414,6126.656293,"80-90"
41.63762183,1105.505003,"40-50"
44.80988438,1122.493691,"40-50"
45.37884906,799.481247,"40-50"
32.91258311,450.2296099,"30-40"
68.828531,4077.404966,"60-70"
41.68371434,751.6635018,"40-50"
36.33393768,881.0061605,"30-40"
36.21576938,518.1359808,"30-40"
26.15451181,318.8835434,"20-30"
54.00840143,1980.801428,"50-60"
39.43649144,1090.574588,"30-40"
49.93567903,1885.237029,"40-50"
43.02490401,915.3023806,"40-50"
32.57411883,692.9609642,"30-40"
12.78689804,81.88820678,"10-20"
63.55223731,2682.747253,"60-70"
45.84063961,928.6139009,"40-50"
45.31983328,1541.342469,"40-50"
59.54658018,2794.454964,"50-60"
38.74521774,874.3989557,"30-40"
60.80395928,2456.993309,"60-70"
63.02877369,3098.762285,"60-70"
29.52204827,323.5871409,"20-30"
56.63344174,2234.618914,"50-60"
38.40096801,805.1741819,"30-40"
44.90036609,730.7496071,"40-50"
35.32926634,439.6620432,"30-40"
53.1369246,1867.329926,"50-60"
43.54511276,1004.57367,"40-50"
38.94905218,738.8752156,"30-40"
72.66343281,3288.824979,"70-80"
40.03760619,1067.10834,"40-50"
37.94526526,762.7562433,"30-40"
34.13263313,685.0495517,"30-40"
50.92715166,1379.724531,"50-60"
40.04208083,948.0187352,"40-50"
20.38773378,237.0556011,"20-30"
38.37366094,829.6567209,"30-40"
36.51574351,985.6698714,"30-40"
23.53459323,397.4871843,"20-30"
59.12411533,2532.236174,"50-60"
55.03272215,1915.869177,"50-60"
34.09822309,603.5337178,"30-40"
37.74405859,622.5363435,"30-40"
41.48841327,1235.175301,"40-50"
17.45336996,141.5205275,"10-20"
46.52343568,1315.41194,"40-50"
62.13005511,2463.559449,"60-70"
30.20357477,656.1152742,"30-40"
43.27674443,1310.592034,"40-50"
61.03060467,2714.041831,"60-70"
50.27532859,1311.482378,"50-60"
25.77355269,374.4029878,"20-30"
24.22685923,426.8057153,"20-30"
50.51112285,1801.55272,"50-60"
53.32625364,2180.696596,"50-60"
37.11072913,967.0592875,"30-40"
39.87078024,1175.914795,"30-40"
36.51192337,608.2790837,"30-40"
45.91248436,1288.04824,"40-50"
52.21283503,1670.890674,"50-60"
64.89795962,2293.426706,"60-70"
60.8468625,2868.898727,"60-70"
41.47750209,1369.919256,"40-50"
27.7336366,439.2883686,"20-30"
64.85139422,3403.210323,"60-70"
20.74543444,191.6039472,"20-30"
44.97035617,1129.969063,"40-50"
33.12499051,360.3654741,"30-40"
56.26931369,2105.320065,"50-60"
28.15018295,467.0891157,"20-30"
32.70784006,461.3734143,"30-40"
17.77381272,119.5241767,"10-20"
49.62477948,2019.914144,"40-50"
11.0011372,73.535571,"10-20"
54.73488596,1375.634147,"50-60"
57.72824166,2622.369669,"50-60"
75.82930389,4213.170531,"70-80"
41.36617202,1354.071798,"40-50"
48.61898549,1471.85599,"40-50"
24.90059856,290.5336027,"20-30"
39.6888679,802.3061522,"30-40"
37.65030422,805.7569409,"30-40"
48.92979866,1224.291881,"40-50"
44.85993809,966.9082592,"40-50"
50.6200668,1477.162622,"50-60"
44.83307279,810.6828624,"40-50"
45.30275356,867.3179799,"40-50"
66.03267839,3138.884638,"60-70"
52.86162798,1221.448316,"50-60"
43.87957459,909.32359,"40-50"
40.84555124,1028.93649,"40-50"
46.40587548,1599.191313,"40-50"
57.49906943,2325.312707,"50-60"
