dbh,biomass
13.384,62.066
53.269,1714.6
13.454,48.628
23.048,241.12
19.281,125.91
16.576,133.89
41.146,1108.1
13.311,87.593
18.376,96.941
14.184,128.78
13.248,99.396
13.602,56.369
17.662,143.52
13.986,82.354
14.35,77.472
13.117,100.84
38.169,484.96
27.294,373.12
17.08,94.001
13.991,118
13.486,61.118
13.036,52.871
15.584,91.311
13.351,75.218
26.878,274.67
16.992,100.09
15.198,66.94
13.2,89.612
15.116,124.68
15.147,68.967
14.611,79.418
15.834,101.12
18.815,223.05
13.302,57.772
15.177,136.45
33.447,654.54
13.351,93.684
13.151,95.759
13.813,77.589
15.546,96.131
13.528,78.737
14.234,129.8
13.06,67.002
14.601,118.39
14.025,60.306
15.2,133.82
13.326,82.476
13.379,107.46
13.607,90.509
15.656,90.892
13.36,101.58
18.434,136.96
15.768,104.69
14.963,83.938
13.756,77.031
14.239,66.82
14.397,87.058
13.162,75.687
14.814,127.7
14.045,70.947
14.597,112.67
13.094,91.647
13.454,84.667
13.281,62.248
13.836,80.524
15.771,154.9
13.446,78.822
15.451,109.91
39.884,783.2
29.351,632.59
13.67,104.79
14.042,103.61
20.248,155.03
13.698,79.234
30.897,485.34
13.42,99.47
14.154,88.084
35.886,733.54
13.286,108.34
19.758,160.38
15.903,76.313
13.123,70.083
13.109,91.828
14.356,98.447
13.073,72.273
31.991,362.31
15.651,75.675
19.595,171.48
13,72.891
13.088,79.916
36.81,932
51.515,1585.7
34.954,618.3
27.991,487.04
13.132,67.674
14.419,84.816
15.523,89.422
17.71,206.85
13.812,84.566
18.273,135.37
13.116,54.21
13.266,75.43
14.301,95.013
13.525,72.457
13.87,98.684
13.106,48.836
13.168,72.707
16.311,141.39
13.098,75.276
14.503,107.89
15.122,143.05
13.794,113.48
16.4,140.67
13.478,66.696
13.813,102.43
16.207,126.6
20.018,207.17
13.414,105.44
13.778,99.992
14.37,65.065
13.307,53.281
13.767,103.52
58.379,2441.4
30.199,495.41
14.427,97.395
34.746,459.38
17.847,138.27
15.224,118.92
13.294,104.66
13.689,82.029
16.979,165.73
13.253,46.82
18.859,131.62
13.535,87.804
13.378,74.876
53.982,1453.1
13.77,109.1
13.227,77.511
15.37,112.83
13.396,79.689
13.778,97.24
19.029,122.63
19.628,189.64
13.868,58.071
20.794,274.12
14.228,110.69
13.56,92.744
14.751,61.383
23.136,289.11
19.195,175.81
26.665,298.39
13.167,71.871
14.705,124.21
13.177,105.48
19.944,183.88
38.202,1146
13.256,96.18
19.321,233.08
15.399,117.33
25.675,296.59
19.202,229.36
25.521,199.33
13.675,84.971
21.976,218.46
13.174,53.784
49,1625.5
24.932,206.66
22.488,158.9
22.376,323.78
13.053,80.569
27.514,441.12
13.526,71.6
14.154,95.378
13.193,92.474
41.688,874.19
41.731,1176.2
14.149,129.11
29.412,330.89
15.783,102.55
13.056,107.7
16.557,136.05
13.963,59.49
17.362,178.32
14.231,83.858
24.952,306.73
16.031,84.268
16.877,102.2
13.414,87.041
15.004,121.49
13.689,81.394
17.238,94.423
15.29,132.37
40.052,953.21
14.37,106.81
13.68,114.86
14.037,98.532
13.413,82.839
25.289,253.42
15.284,111.53
13.165,53.616
19.532,138.96
15.537,98.425
13.469,108.03
13.342,84.747
13.604,69.536
57.091,1407.3
13.669,100.03
13.879,76.309
14.243,88.04
14.992,120.56
16.433,138.44
24.68,271.16
13.321,68.299
13.454,79.747
13.642,92.985
14.397,92.299
24.299,318.62
24.381,368.59
71.383,2647.5
17.899,126.19
13.188,95.749
15.412,110.14
15.562,73.146
17.519,156.61
16.351,145.31
13.104,72.745
13.407,77.786
13.41,105.7
13.44,50.891
14.122,81.885
13.539,108.08
14.032,96.91
22.202,236.34
13.405,105.85
13.501,68.691
80.222,3546.7
19.147,155.13
15.307,100.1
13.768,67.245
13.771,81.736
13.511,86.817
13.028,64.853
14,124.62
28.33,360.3
20.771,224.2
16.092,119.39
38.77,1010.2
14.184,70.045
13.747,86.514
13.101,85.821
13.529,75.523
23.356,196.72
32.058,575.34
13.102,98.79
13.557,72.858
13.048,85.2
56.287,2080.9
13.338,94.851
13.007,70.28
13.459,102.76
18.14,145.69
18.737,165.91
13.572,76.023
15.732,144.77
14.347,83.376
13.089,83.392
17.526,207.44
18.798,132.13
14.814,108.14
17.839,101.48
19.849,130.1
15.923,111.17
17.666,170.77
15.772,79.718
19.114,212.64
13.759,68.738
16.02,71.016
49.857,1118.5
15.989,101.02
13.18,53.542
13.666,61.765
13.332,100.05
25.203,218.84
17.669,165.25
13.268,91.603
13.54,102.33
14.053,69.018
46.454,1175.3
28.308,467.62
19.222,169.32
15.384,95.156
14.27,109.03
26.828,305.16
13.219,84.885
13.27,69.948
29.28,349.47
24.474,407.37
13.989,119.91
13.662,102.69
23.197,285.92
14.082,68.745
13.17,93.216
13.199,83.715
16.215,107.94
13.073,64.624
14.025,64.998
16.407,150.81
13.833,110.14
19.846,188.34
16.876,143.58
41.34,966.18
20.716,213.93
14.434,65.652
13.576,102.55
13.552,111.97
13.233,73.734
13.029,55.21
13.72,117.01
14.499,121.41
13.21,79.714
13.677,86.772
13.022,44.901
20.096,165.09
14.144,115.05
29.887,577.04
13.041,76.818
13.975,65.599
13.152,107.5
13.386,107.35
16.305,107.93
18.938,177.52
13.378,74.789
13.655,65.045
14.951,121.25
30.915,622.05
13.293,102.64
15.618,116.42
13.377,89.982
13.254,85.265
15.037,80.388
26.218,223.76
13.208,61.957
47.608,891.34
17.954,121.75
19.325,226.54
18.032,206.68
13.141,51.041
13.306,71.792
25.765,376.98
13.803,79.415
21.711,141.33
20.025,223.21
39.245,865.11
32.543,612.54
16.075,96.076
13.067,89.576
15.167,120.02
15.219,81.975
18.058,194.02
23.3,212.81
29.785,569.92
13.493,48.693
13.643,94.538
14.599,66.568
18.774,122.88
13.492,98.509
13.5,72.059
13.057,99.26
13.708,121.39
13.935,115.1
14.181,108.32
13.317,99.772
13.195,63.318
14.236,123.11
16.112,88.063
21.408,166.34
16.187,170.41
22.196,316.62
14.479,110.55
14.517,102.32
13.352,90.87
38.984,715.97
13.256,84.409
34.997,774.34
23.398,251.84
13.795,53.142
19.022,172.37
13.055,58.352
15.397,72.336
13.424,88.928
67.285,2564.9
13.344,86.178
13.031,72.801
29.389,334.74
14.336,124.94
14.676,74.957
14.339,60.271
13.659,64.696
13.718,116.15
13.061,66.608
15.636,91.479
37.591,620.98
13.661,68.021
20.527,214.72
29.185,549.66
13.999,96.377
14.063,81.271
17.24,181.53
14.04,83.785
13.561,84.743
16.456,162.39
17.332,110.11
13.232,72.291
13.133,79.665
13.191,99.313
25.014,332.38
13.531,97.748
14.984,96.581
16.338,81.043
22.219,246.04
15.721,69.271
13.416,113.09
27.388,440.13
13.117,61.508
18.445,114.98
15.398,114.46
13.493,70.007
14.6,62.415
13.294,101.74
15.831,119.91
13.591,79.69
44.528,793.68
31.236,724.08
13.604,100.33
13.604,58.838
35.562,659.72
16.068,86.094
18.638,184.73
13.247,68.155
24.493,187.1
15.824,90.139
16.036,126.99
14.532,79.396
13.778,91.482
19.078,200.35
13.348,105.9
13.834,120.28
13.047,78.25
13.98,97.812
13.499,79.908
13.213,101.23
13.14,102.42
15.777,107.49
13.017,80.946
16.855,160.49
13.745,59.215
67.921,1911.7
13.998,103.67
13.135,64.912
13.221,74.665
14.308,74.053
22.848,259.13
35.745,738.1
15.376,116.95
14.64,107.86
13.325,84.878
13.063,61.241
17.66,140.09
22.548,304.53
13.285,88.217
15.92,82.046
14.345,134.76
13.111,103.48
13.448,75.485
15.465,94.954
19.468,218.73
14.22,132.73
13.804,108.53
13.611,90.795
13.639,53.277
14.676,72.916
15.517,95.599
17.963,126.84
13.306,64.709
14.461,104.99
13.501,102.8
16.112,105.88
13.712,104.17
24.351,347.79
25.835,281.44
13.078,54.694
13.022,58.049
19.917,252.27
17.856,180.05
15.759,118.75
15.492,133.96
13.237,75.321
14.025,123.02
15.649,88.625
20.546,160.96
21.605,299.33
17.532,136.63
29.72,371.35
14.986,132.96
13.711,70.396
31.088,526.83
13.292,94.612
34.619,652.51
14.018,109.03
18.657,105.04
13.051,109.81
13.742,91.288
13.716,115.3
68.11,3260.8
32.698,556.86
13.186,84.781
14.737,108.42
47.04,1466.3
13.331,86.587
14.225,92.326
15.293,109.44
13.994,109.14
13.36,106.35
13.018,81.773
13.258,82.868
13.029,52.038
41.682,1350.3
16.15,159.4
19.23,161.83
24.191,370.53
25.935,262.1
13.773,107.66
18.071,110.02
15.508,105.29
15.719,118.7
23.301,305.91
15.648,81.437
17.198,92.494
13.634,97.5
17.21,118.19
19.401,179.71
13.769,62.449
13.431,80.498
13.091,75.097
13.274,69.406
13.404,63.667
14.085,115.42
15.973,97.489
13.419,101.56
13.133,72.854
13.602,84.387
17.074,170.65
16.779,154.84
13.349,94.623
14.905,120.58
13.834,87.829
14.507,93.337
19.176,202.53
14.645,94.941
13.797,120.3
13.021,79.326
18.826,142.75
19.615,131.78
14.32,82.573
36.153,988.65
16.39,151.86
14.449,107.34
13.398,82.662
16.074,143.82
19.755,163.85
13.411,81.859
13.107,92.635
15.126,91.358
13.076,82.412
13.286,81.294
16.358,100.37
14.577,96.292
14.086,77.08
36.952,980.17
18.042,194.92
22.606,318.55
13.286,71.556
22.9,200.74
23.688,368.68
13.263,94.959
13.51,96.718
14.746,66
15.364,71.419
22.726,177.35
17.04,99.844
17.406,129.75
20.492,148.29
13.209,64.834
13.153,89.47
13.111,90.845
14.599,135.22
17.508,154.28
30.077,439.74
13.355,71.74
13.019,63.668
13.988,109.27
14.671,100.01
45.759,1488.4
14.789,143.22
13.573,85.811
13.148,83.149
13.936,65.917
13.033,94.96
15.198,100.87
24.144,280.69
13.248,60.57
14.748,87.333
13.242,66.784
13.317,111.67
13.078,79.057
32.45,544.02
13.103,105.9
14.367,99.297
14.94,61.903
15.288,136.59
13.398,87.297
22.427,237.04
13.285,91.148
13.003,89.94
70.417,3282.2
13.818,76.971
13.104,71.703
13.096,89.409
16.397,146.04
23.41,269.22
13.27,105.74
13.984,84.459
14.489,119.42
13.068,69.576
13.979,123.94
17.62,186.57
13.749,89.672
13.612,56.752
13.196,98.624
14.171,80.717
13.372,86.708
14.039,64.002
13.999,124.88
17.224,173.56
31.371,569.77
27.792,358.65
19.047,199.32
14.535,90.701
15.428,85.733
13.445,63.737
14.625,68.008
21.129,198.6
14.939,129.28
20.845,182.36
17.752,187.96
13.052,61.385
37.439,807.01
22.252,150.34
19.648,169.6
13.229,68.117
28.961,387.71
13.472,77.254
13.055,70.323
14.484,102.14
18.048,151.22
13.243,88.931
21.017,167.81
13.041,64.297
17.393,143.42
13.072,76.541
13.796,78.16
16.669,106.87
13.11,75.303
20.691,240.63
14.346,115.83
13.668,69.766
20.261,243.11
18.46,126.08
14.35,86.242
19.792,215.69
13.253,94.688
15.743,126.4
14.037,93.139
13.213,87.178
16.727,152.14
13.368,85.504
15.158,125.24
18.241,187.76
22.564,250.32
14.072,106.6
13.164,73.14
13.791,51.173
13.02,105.71
13.001,71.807
13.473,115.79
20.002,259.65
13.718,54.093
15.097,145.12
30.129,390.26
15.296,85.153
14.854,69.626
13.262,110.64
68.452,2089.7
14.405,135.62
30.712,506.48
21.004,184.74
20.68,235.77
19.218,180.33
13.082,83.423
13.745,60.779
17.855,216.44
14.77,99.008
21.118,276.85
26.567,402.36
13.601,109.88
13.483,69.103
21.225,289.66
15.295,91.595
13.558,64.131
65.983,3517.9
55.977,1471.2
22.19,195.93
13.028,89.82
13.11,92.355
18.954,199.39
13.8,70.962
13.039,59.816
14.072,63.702
13.049,70.548
13.164,59.13
13.008,103.32
13.107,100.22
17.312,117.1
15.612,138.34
34.733,673.52
13.277,94.098
13.109,101.78
30.102,547.41
14.483,86.745
20.326,217.91
13.594,112.52
20.892,277.28
14.28,74.623
14.937,122.18
13.519,78.49
13.474,73.962
15.162,124.59
13.441,84.072
13.075,72.406
44.815,1305.7
20.118,275.81
29.685,292.16
40.444,888.72
14.341,60.556
50.984,1229.7
17.702,89.285
30.996,544.57
64.578,2738.1
23.025,296.53
16.682,111.85
14.515,103.99
15.486,89.688
15.14,78.516
14.63,95.766
22.892,168.18
24.657,326.88
20.031,155.52
15.055,65.75
13.081,77.937
13.484,67.365
23.013,272.87
13.14,49.87
32.877,447.76
13.942,116.63
13.674,73.219
14.126,109.82
13.431,73.911
13.216,54.761
27.771,524.76
43.667,866.14
42.65,865.45
13.704,95.875
14.084,97.256
21.661,179.13
13.084,106.49
13.537,108.94
13.405,76.244
18.125,118.13
13.018,87.507
13.787,107.7
13.005,80.134
15.237,117.98
13.519,102.44
31.803,534.92
16.864,161.17
19.24,204.48
13.15,66.229
16.002,143.46
13.464,81.544
24.753,205.74
13.228,93.406
14.109,56.342
23.97,260.71
13.022,74.084
14.155,124.86
59.788,1911.7
13.118,106.28
13.173,50.532
13.051,59.039
13.446,102.65
13.251,58.18
13.028,99.852
13.528,88.22
14.585,107.6
13.032,51.982
13.032,106.28
14.53,109.51
13.238,56.815
25.283,366.01
13.378,107.89
14.298,77.96
16.549,117.6
15.379,106.94
20.708,200.25
13.104,75
13.022,71.608
13.277,61.159
18.335,170.33
13.12,75.824
14.608,84.201
14.056,122.81
13.436,95.24
13.775,65.666
17.983,202.46
18.953,228.43
30.694,441.09
14.432,114.01
13.156,85.349
13.991,103.36
35.29,805.8
13.644,106.41
17.849,157.76
52.285,2043.3
14.587,63.917
15.71,86.841
13.314,95.393
32.105,396.39
13.135,52.334
17.221,194.55
35.489,453.09
13.074,88.407
14.878,130.94
13.079,79.089
13.133,49.258
14.506,89.371
13.875,120.5
13.58,109.48
13.142,62.819
26.795,324.88
21.044,282.05
14.243,129.55
13.019,58.766
16.438,136.45
14.514,118.45
13.386,102.18
14.991,97.284
13.02,84.965
13.271,105.56
33.572,633.16
14.385,111.54
15.919,109.48
18.535,107.3
13.42,63.606
13.062,71.051
13.272,54.889
13.465,81.312
14.424,81.029
13.971,82.233
13.041,90.921
26.94,408.51
13.345,91.491
18.265,224.74
13.667,86.252
13.883,82.742
13.443,87.003
17.621,150.58
14.375,94.262
16.696,132.32
21.485,249.36
16.316,77.9
18.282,143.98
13.083,55.21
13.822,121.01
13.315,63.321
13.178,74.557
62.51,2570
17.989,211.89
13.275,73.528
13.028,61.771
18.566,109.6
13.562,90.491
14.132,89.353
14.433,61.226
16.737,156.05
13.613,60.061
13.913,86.602
22.408,342.72
44.103,1026.3
14.188,103.67
19.449,157.8
13.21,78.653
15.261,107.86
13.21,96.992
13.771,119.42
15.816,135.79
19.875,194.73
13.53,89.921
13.234,71.939
13.508,80.855
13.71,75.658
13.756,68.282
17.716,155.04
14.277,97.018
13.984,92.691
18.583,137
13.352,73.729
13.09,67.656
18.08,104.42
16.872,165.82
25.157,305.88
13.996,75.774
58.673,1966.3
13.052,74.28
15.775,130.11
13.143,57.169
38.525,838.27
25.688,315.28
16.903,163.28
38.363,780.11
13.452,79.905
14.768,123.62
18.383,202.4
25.211,309.25
14.486,87.702
15.836,149.86
30.394,436.78
15.461,127.76
14.277,110.54
20.453,214.38
14.708,91.66
29.465,549.86
13.103,67.625
44.971,1315.7
13.365,97.415
13.059,88.666
13.016,76.314
14.121,82.413
47.027,1115.8
14.263,95.748
13.158,94.454
13.242,81.937
13.789,96.815
14.591,124.17
14.501,119.85
17.005,140.9
15.237,138.4
14.428,103.48
13.576,66.896
13.04,71.743
18.069,195.51
20.537,171.38
13.571,72.535
13.023,105.25
13.891,109.75
14.588,74.611
13.314,81.368
13.187,66.68
13.012,86.433
15.102,89.457
30.168,388.71
15.754,122.24
27.561,363.91
13.259,46.737
15.98,130.29
23.404,190.02
19.051,136.57
14.055,106.4
18.687,201.82
13.968,95.354
40.08,736.07
14.756,76.341
13.17,58.929
20.971,209.87
14.684,82.503
13.108,95.73
13.197,64.633
13.441,83.661
13.879,104.12
56.664,2170.7
18.763,230.15
13.275,89.281
13.129,84.467
14.02,93.834
60.388,3006.9
13.079,70.289
13.024,93.146
27.046,270.79
25.892,448.12
13.022,86.162
13.154,85.592
13.162,57.689
16.326,104.62
16.183,143.86
16.697,153.62
17.887,97.823
33.196,701.17
29.813,507.59
18.419,175.57
13.263,92.737
13.356,81.514
13.1,48.59
15.983,110.27
13.168,46.27
26.175,348.32
13.255,93.033
39.991,1245.1
14.489,86.994
15.396,119.48
24.371,325.12
23.449,237.94
14.529,99.527
15.933,154.84
22.292,207.51
13.074,75.342
13.687,90.757
18.851,160.35
15.03,105.82
14.119,61.622
14.309,125.77
14.47,65.11
20.08,150.52
24.709,229.93
14.331,62.565
28.943,548.87
13.444,80.073
16.614,176.66
15.128,101.5
14.293,102
19.198,228.95
15.668,121.69
64.783,3314
54.943,1805.2
51.174,1647.7
13.602,115.67
13.164,104.04
15.933,156.91
13.825,81.039
13.15,58.789
13.93,87.448
15.384,97.315
13.084,56.917
14.983,120.53
13.241,64.94
13.169,57.975
17.935,118.59
27.496,389.31
15.319,148.46
20.638,192.08
14.925,75.42
13.135,92.533
13.45,64.069
13.734,91.589
14.435,122.8
13.519,86.366
13.326,72.326
16.669,88.61
16.152,151.84
14.416,88.583
35.808,719.26
37.111,662.49
13.607,55.988
14.187,101.04
13.686,67.523
16.401,164.92
46.418,1238.4
14.734,126.87
29.466,542.05
14.471,127.47
13.167,101.56
13.433,60.628
16.711,160.48
13.497,88.623
14.436,81.961
13.209,62.134
13.11,48.636
15.557,107.44
13.138,77.225
14.88,134.17
13.078,63.655
57.97,2353.5
44.273,1008.9
13.179,70.268
14.905,114.88
16.532,122.04
17.42,100.98
22.726,301.66
13.246,63.729
19.63,146.9
48.072,1201.6
21.449,186.68
13.633,98.364
26.043,275.91
13.792,113.15
13.344,102.38
48.244,1098.7
16.312,136.62
13.537,61.978
13.715,92.239
14.438,104.84
13.489,92.556
24.03,268.61
21.326,195.17
58.368,2818.3
13.355,68.149
54.647,2108.7
21.346,232.95
13.009,65.678
19.771,247.76
13.145,103.77
38.113,1118.4
14.716,107.12
13.407,104.87
21.766,192.19
13.433,80.753
13.035,63.08
22.516,233.35
14.227,106.71
13.56,94.847
13.125,94.926
17.891,125.71
13.557,115.56
14.978,86.537
13.012,89.3
14.349,79.359
47.739,1312
22.771,331.55
13.823,77.877
13.202,108.87
15.578,77.071
13.268,87.144
14.048,69.195
13.075,54.371
13.506,95.23
39.95,973.25
41.968,1117.1
24.085,231.54
13.03,94.408
14.74,94.682
21.243,243.51
13.196,80.409
13.323,107.79
13.686,99.682
14.08,90.483
19.486,181.91
14.007,119.21
27.7,412.1
15.152,81.008
14.343,90.1
13.517,113.78
13.751,66.129
14.49,86.949
16.665,130.08
14.335,87.318
30.613,480.94
13.636,96.641
13.838,101.18
13.435,116.56
13.755,67.5
73.939,4093.1
16.103,121.05
13.104,65.669
23.391,184.46
13.48,102.71
21.449,170.62
13.292,61.454
15.86,119.76
13.019,84.965
13.704,70.965
13.347,63.529
14.537,78.605
13.034,53.214
13.168,86.07
15.378,101.67
44.307,1088.9
14.299,99.799
14.579,117.14
19.249,225.9
13.133,80.573
19.206,208.93
15.023,145.69
18.163,166.8
45.012,1576.4
53.691,1766.6
13.075,101.97
13.135,74.435
14.129,68.183
14.78,77.018
14.566,95.985
16.11,108.33
15.621,81.891
16.196,109.97
15.786,162.2
13.533,65.337
13.03,86.293
13.102,65.104
13.095,78.815
25.793,442.55
13.056,74.603
16.535,115.34
13.504,50.47
13.029,75.386
14.16,99.391
19.056,141.71
26.804,371.63
14.589,96.443
27.332,454.88
28.395,510.3
13.202,100.88
18.706,178.29
18.699,232.76
13.444,100.94
14.655,61.548
13.127,88.37
14.406,127.52
17,166.71
29.876,405.99
13.329,53.822
13.09,54.343
14.336,90.391
13.494,71.337
25.195,337.4
60.064,1952.8
13.062,63.683
16.375,161.12
14.774,75.398
13.478,85.4
13.097,70.195
16.032,149.78
62.915,3350.5
13.379,61.804
22.015,328.32
29.273,515.13
22.593,220.21
13.036,57.182
43.601,927.62
13.075,73.026
13.157,100.24
13.367,55.802
22.012,320.58
14.017,90.872
19.996,269.33
17.223,199.79
14.353,124.46
13.923,122.17
13.106,101.63
13.348,62.12
29.951,522.58
13.163,54.753
14.592,138.28
14.527,95.178
24.935,321.7
13.518,70.346
13.672,58.466
13.098,59.827
14.248,96.575
13.074,77.321
13.462,58.012
13.617,86.277
14.586,82.533
13.089,45.304
14.154,56.886
16.489,117.01
13.324,91.664
29.059,563.09
14.773,117.41
13.294,86.939
17.2,125.91
17.466,106.8
13.082,45.99
15.026,103.53
13.062,106.74
47.381,966.38
13.138,69.765
13.097,97.253
13.913,55.41
13.774,87.052
22.706,300.15
22.248,275.09
14.434,104.52
15.041,104.02
13.842,90.955
13.78,105.25
13.079,52.068
14.046,91.024
17.493,175.13
15.616,112.62
21.189,179.83
13.209,86.818
13.287,78.944
15.896,91.319
13.275,60.556
25.5,333.68
15.668,84.514
33.274,795.55
13.411,74.492
14.432,61.98
16.044,98.541
15.835,157.44
23.895,292.93
13.791,112.1
13.124,92.021
14.37,62.801
16.816,131.64
13.988,91.523
16.504,137.81
13.032,91.537
13.462,79.07
13.046,68.03
13.726,65.937
15.405,85.71
13.051,77.202
16.352,112.78
18.742,158.35
14.469,97.099
13.373,68.094
13.311,85.255
13.043,66.349
21.356,285.48
28.308,341.87
38.021,1007.9
18.09,108.64
25.038,423.49
14.543,110.82
18.487,154.64
19.926,193.29
15.679,112.56
19.216,222.22
13.12,72.539
14.44,87.796
21.503,243.81
13.074,102.84
13.195,87.802
52.551,2111.2
14.832,93.975
42.637,1207.5
13.225,107.71
14.301,67.829
21.085,177.37
14.15,74.75
14.684,74.118
13.018,92.65
15.206,129.55
21.707,146.16
13.608,101.88
21.046,131.08
16.677,116.44
13.895,109.17
13.532,77.325
13.665,56.218
13.116,90.842
15.087,109.96
14.507,80.331
13.178,78.456
13.062,64.597
19.544,211.92
29.569,594.42
15.693,156.94
24.017,244.34
13.199,89.963
13.238,100.7
13.499,94.919
77.887,4177.1
14.819,69.201
13.505,66.796
20.451,194.3
34.423,658.05
14.293,89.117
36.623,587.38
39.382,673.02
13.417,95.083
13.643,102.28
21.913,223.41
14.559,98.51
13.969,95.503
13.107,86.052
14.548,115.13
15.811,133.28
13.187,91.491
17.117,110.41
13.176,84.515
68.985,2841.8
58.312,1631.1
19.424,189.43
17.609,179.98
14.76,65.224
13.048,98.672
13.095,72.524
14.392,99.594
16.104,154.1
14.844,110.99
14.246,112.86
13.089,57.311
13.411,80.11
13.297,66.822
13.929,89.154
13.771,60.937
18.781,106.11
32.801,465.24
14.089,74.341
13.513,62.824
14.096,78.623
13.708,84.8
17.749,192.93
13.851,67.787
26.855,258.51
13.643,82.704
14.357,86.258
13.363,102.08
47.216,1314.7
15.273,111.55
13.274,110.93
13.208,91.893
13.17,57.208
14.948,113.13
13.081,73.177
13.352,70.987
13.063,67.886
17.714,102.23
13.608,107.48
13.033,45.608
13.68,73.017
13.507,99.66
14.82,134
13.009,62.241
16.961,156.64
37.735,1070.3
13.417,77.983
21.246,251.9
13.512,85.215
13.378,109.6
15.798,144.16
14.599,90.733
13.035,96.576
13.912,71.621
14.297,98.467
13.68,88.772
23.346,252.35
13.847,113.47
14.926,102.87
17.204,154.48
13.223,108.62
16.664,93.015
38.893,922.63
16.075,168.63
13.37,60.864
13.031,65.856
33.962,794.64
13.099,85.901
13.623,87.792
13.996,92.768
14.134,120.41
14.089,78.534
15.664,75.661
13.343,84.97
18.673,169.77
15.577,79.166
18.364,128.96
15.182,102.3
19.772,118.55
13.194,93.324
13.307,61.462
17.531,205.89
14.839,112.72
19.147,113.77
15.077,121.68
16.921,157.63
13.479,85.175
19.082,175.75
13.738,94.046
13.033,103.13
16.505,154.74
13.43,93.943
24.159,280.59
76.247,4793.5
13.434,60.615
13.552,87.657
25.069,351.81
13.095,92.548
13.999,90.541
57.443,1243.6
15.521,120.38
13.025,86.283
13.192,71.093
15.547,128.31
17.674,213.6
13.224,74.056
13.234,94.669
16.759,145.19
13.794,106.33
25.462,363.25
13.651,64.834
14.557,91.319
14.775,140.37
15.07,148.29
14.882,87.863
16.109,149.09
19.093,107.13
19.131,229.41
17.847,143.95
14.711,96.177
13.418,78.499
46.382,1416.4
13.054,96.676
15.554,97.629
13.263,112.32
15.189,64.977
14.469,65.608
13.156,84.976
16.956,154.68
39.366,903.79
21.545,326.38
22.548,273.61
13.127,74.456
13.559,101.82
39.14,985.14
15.291,102.23
31.877,596.41
13.212,76.1
14.559,106.17
26.307,468.17
13.635,102.16
13.389,105.18
13.519,102.76
14.205,75.894
30.445,667.3
13.463,64.332
14.581,107.49
13.226,79.763
13.496,54.641
19.282,169.59
14.735,115.47
13.205,70.948
14.493,112.83
19.485,222.32
13.187,55.76
40.243,1029.5
13.872,99.128
13.097,53.493
13.834,51.465
71.061,2582.5
13.286,87.589
19.689,193.22
13.734,57.222
18.185,173.73
30.276,686.31
13.923,62.525
13.307,87.971
14.471,61.148
15.731,124.27
13.435,63.091
13.705,77.84
13.259,76.888
13.149,87.285
14.867,98.614
19.392,167.24
13.279,80.274
13.767,100.87
13.482,50.008
13.425,79.665
16.979,161.32
13.071,89.216
30.676,588.39
27.34,397.86
14.199,87.646
15.054,114.46
14.529,81.306
13.003,63.421
13.063,65.986
13.868,90.97
13.373,105.83
42.952,946.61
13.183,103.41
18.604,161.88
13.663,78.372
19.972,124.09
14.175,60.791
22.708,343.3
14.331,85.316
14.117,72.315
17.389,163.68
35.214,488.81
22.649,315.93
17.538,107.83
17.807,141.85
13.2,61.293
25.222,320.95
70.542,2411.2
41.447,760.41
13.218,57.705
13.029,68.347
13.786,72.206
13.128,107.65
13.532,105.24
14.473,122.04
13.143,45.963
19.79,214.75
15.756,91.869
13.064,96.11
17.544,97.802
13.047,80.639
17.91,153.47
13.227,82.493
14.589,94.398
14.803,108.22
14.447,75.541
13.341,73.148
17.482,125.73
13.801,95.234
13.005,101.76
13.181,59.28
15.709,85.903
13.795,65.668
41.258,1019.9
15.286,86.265
13.977,58.583
13.849,93.821
14.182,87.678
13.264,77.268
14.337,71.213
16.043,130.03
32.111,442.98
24.693,284.9
13.322,67.896
14.439,88.33
14.113,120.75
16.02,151.7
13.429,96.842
16.976,88.377
20.893,174.26
13.751,120.31
14.597,105.6
14.572,89.129
15.729,110.73
13.191,87.608
14.493,108.37
13.279,65.684
20.755,182.76
13.501,103.43
13.376,109.08
26.03,445.85
17.859,198.47
13.139,88.522
21.734,237.95
13.144,62.272
22.699,259.87
13.677,88.192
13.026,48.828
13.601,75.297
17.174,105.34
15.702,104.44
13.299,74.713
13.467,100.81
15.243,151.29
15.193,119.07
38.026,674.18
13.025,67.369
20.03,190.26
15.226,131.02
16.42,179.49
20.407,136.28
13.245,89.808
13.189,88.845
15.135,143.69
13.821,66.595
29.932,455.66
15.665,107.68
13.045,65.666
14.586,120.92
15.579,123
14.613,104.31
39.905,991.65
16.47,173.52
13.036,58.922
13.724,64.453
16.376,150.32
13.314,49.101
14.77,105.48
14.756,82.461
19.254,126.55
13.381,68.961
13.313,81.544
74.403,2741
13.788,78.723
13.473,70.717
13.039,78.258
14.962,68.859
13.312,91.081
38.162,688.1
14.19,99.764
16.03,169.94
22.811,232.88
13.122,61.566
13.262,90.364
15.777,149.93
13.053,85.244
15.099,74.432
13.06,90.384
13.075,94.975
13.587,60.62
34.637,746.08
17.421,137.78
14.409,105.67
19.535,183.65
14.254,63.821
15.721,85.558
13.838,58.123
13.389,66.658
15.056,147.48
14.683,101.57
13.907,117.99
40.418,808.87
15.471,117.49
13.096,72.025
21.533,160.6
13.61,65.094
13.371,98.62
13.813,65.439
77.851,5030.3
13.052,73.417
18.689,117.19
13.824,99.902
16.089,136.55
15.876,139.44
13.252,99.973
