dbh,biomass
10.11778935,48.50859544
10.34231795,60.00264778
11.52381276,41.28470585
31.24418832,653.1582673
10.93837465,68.45480899
10.31788476,59.10548927
24.58175178,385.4659604
13.14778473,108.7610098
10.20064186,50.60068737
20.59538263,282.1578149
10.1071779,58.61459599
10.01806065,25.77337319
39.51465046,752.7595211
32.84038369,513.0049739
10.10676648,37.07473635
10.03289598,31.64491359
10.10662968,51.84898047
21.44036171,243.8181272
12.16831831,65.61115162
10.51597791,52.78009176
48.8440415,1518.899801
10.91616019,32.87336413
13.66575241,98.75281303
14.83251023,85.55142758
11.14620777,41.67089961
10.36760392,52.25796125
10.85026377,57.03174159
10.28069417,62.29585472
11.49838505,51.57519337
12.70105846,50.14106006
12.96473553,53.9943541
10.13206004,36.49213196
10.85352932,56.31651341
11.57680549,63.79079804
10.27355562,57.85116481
10.53247675,63.03877713
10.22635567,45.41182942
77.73480871,4030.225306
11.86079576,78.18682046
33.63806005,639.4670088
12.8348009,65.72866142
10.56875997,52.68512013
11.41438225,72.31403945
10.02056568,34.08866851
30.09304985,400.0540533
21.53642038,215.7778563
10.02349073,39.78112844
10.23598196,55.07491505
55.31365169,1905.365741
63.76473982,2119.341505
13.32299964,63.16576053
11.90248096,78.74588493
10.07739269,44.70666892
10.0466063,57.79973037
10.28412966,44.49579198
19.49272182,219.5983826
10.11336397,44.76094665
10.21275497,36.91819212
19.00849781,197.3577863
11.61610506,65.56398771
10.42503257,57.91593175
10.23115461,41.71632626
10.32820723,35.63092869
10.43234257,44.87715086
26.46242587,323.9769737
87.99747185,6986.476493
10.08541993,45.12877404
11.7004849,77.37423882
17.34830597,121.212109
16.81291716,142.9063139
10.16997798,34.11720798
13.90374003,96.89064895
12.07221963,47.30541477
10.44019333,47.85183983
42.50470159,1143.088331
11.22419271,76.61286068
11.97403257,90.94832859
29.03967523,463.5474252
26.44695002,433.2037958
25.05764368,332.5607716
91.3347767,6652.232263
11.13435393,57.30006243
10.0353117,43.82630595
11.12167107,52.26334634
10.72393627,35.94085367
18.24300728,111.4062318
12.75954998,100.7961619
46.0453999,1272.910827
10.56797275,53.81758348
42.73325056,1026.949055
33.56325407,696.9764934
10.0208334,57.91357133
10.10157839,46.08830081
18.73558863,196.8893665
10.23083705,46.75936086
19.98024143,213.0899415
21.45365075,175.3168317
10.58110018,63.15558578
10.14940007,35.31547053
11.71188405,68.12040255
15.03971463,115.8565509
10.15739024,56.08559284
10.24366664,57.95164302
10.58115215,38.25676349
10.86783363,48.62139564
14.45108321,71.89879931
19.97965533,151.0687644
10.84620518,35.10577272
19.03137856,206.4200382
21.10384475,277.9427935
10.11236066,56.25698782
21.1443316,226.4162497
10.05370478,42.82588834
12.21443177,86.03959909
11.1630441,65.11987178
15.82703582,74.89338814
11.07830884,61.21323933
10.06717902,53.63837119
10.1779046,62.66821846
15.84414908,122.6242307
10.02255332,42.16726145
12.39375249,86.28904205
10.29060955,58.75167595
44.78765903,1183.36522
10.2944115,41.97660211
14.41334192,69.06031593
10.46242052,46.5245035
48.62837374,1354.513369
15.92354398,124.9160211
33.08948788,852.0310673
28.63943848,530.535064
11.49501327,63.95128144
14.54717084,113.5600264
14.18110167,82.81273599
20.55575106,145.4884286
14.69672943,111.7914923
10.17674009,46.72645339
56.21583572,2208.105283
10.87130623,47.06007601
20.68321917,201.2286849
12.37564271,57.40204317
12.61764378,82.77741383
12.87575155,64.1008062
11.18656245,73.85030895
10.0834215,43.55309822
10.09057081,53.81082853
20.81266867,251.6191662
10.17643261,51.27756771
13.63323155,78.01216482
11.33607417,68.42667734
10.95146736,40.83808082
20.36103557,244.1870306
24.55891506,322.8230406
10.05337845,47.19673643
13.53377344,83.99429834
10.85309064,44.98034463
13.04968133,91.54357888
15.2877144,98.22596817
19.08907156,226.4885697
23.20854185,271.7608395
10.55434818,36.94586927
11.19776152,55.4409539
11.71781983,54.8433727
19.57596706,147.8637831
10.71634337,34.55446769
10.98202848,47.28768548
14.1933737,114.7107488
11.93140283,44.17361262
15.11046651,108.9444059
11.35855439,51.60364796
10.86381348,44.76023443
22.01170231,204.3595775
15.78571936,132.7626171
30.51800024,582.6459375
13.93414479,68.46593117
10.30996132,45.82206057
13.02140366,66.88872596
10.65483312,62.28660182
54.04559003,1667.824107
10.04054813,34.88496111
12.45900911,70.83062538
13.80141057,73.602953
11.40258844,35.47800006
14.90459867,120.8437363
17.66707893,165.2698703
12.56821405,45.77244821
11.9922058,44.4056991
10.80963721,42.16100416
15.34121494,134.17068
10.30579151,37.96210839
42.35174499,1187.746646
14.22793516,87.2751154
33.01366453,503.7583774
10.58822785,47.29479892
10.13655024,38.32976806
10.01347879,41.30054727
10.26568725,52.07410218
10.05678337,33.67063462
11.77569649,64.64192621
18.77039748,214.3885271
10.90930301,36.72356751
11.58538725,68.2852823
10.79253674,39.4600248
26.00708744,408.0226817
10.03252527,56.5448705
11.45712706,41.95902896
20.4357715,174.7233657
11.97226577,74.28330133
10.08227688,34.23675185
10.82883772,57.8807027
11.86624501,70.89959223
10.43210959,53.72677666
10.75198751,53.58678407
15.45987479,89.85297782
19.26186741,185.5124013
10.26249075,41.72585628
10.09893961,52.64498196
11.40345411,43.48644958
10.44656761,57.73209292
10.30997461,46.2445952
54.3685759,1669.924409
10.27015796,41.65613049
13.12698694,106.4040306
20.63365496,247.3091515
10.48042432,35.30974489
38.64345415,1154.604639
12.93138043,106.2139408
10.01385,50.9308997
11.94471565,65.95306353
10.74443879,53.00167635
11.53905998,73.69219663
10.16304113,45.13876168
10.86442592,51.48231534
10.85167945,42.90984468
16.61488933,142.6653997
17.63666192,118.4798908
23.17236166,253.8692576
26.25480649,302.4252121
17.36548477,91.41481194
10.36543679,43.46452075
36.68458124,687.071853
16.78972539,133.3917235
10.41673929,43.69590158
80.80601253,5454.931025
14.39799046,65.91385007
10.28061906,28.97649488
22.47188706,257.5417235
57.34021355,2511.800151
10.05949334,29.06786582
15.62332832,83.36439982
13.89246081,89.22985024
11.01315446,56.37287361
10.01813216,35.47028903
14.40720063,93.16870008
11.42081813,66.44542565
18.52936645,179.4734337
10.56421334,41.90468803
11.99655254,43.00251513
17.87665796,174.2367583
10.85957812,36.46270847
11.66489088,75.93533685
10.82106874,50.37049554
10.57178797,54.4744275
11.89228929,55.46862758
11.3461601,69.45203564
16.44033316,98.99018734
48.80112831,1982.48754
10.73586463,47.20920817
10.24866847,54.65892472
24.03069888,287.5179569
10.04108148,54.04000903
12.74879804,74.44990429
10.36349372,47.4841227
10.3510741,49.82507361
10.67212018,29.64476826
12.88440379,70.29249845
12.1086467,50.27104475
10.16396111,50.45342473
32.13018525,499.6155357
19.75802477,202.1551827
25.33778927,299.7610195
16.77807746,109.3115877
12.2451452,58.21559038
12.1341367,76.01896455
22.13539016,285.947738
10.73877202,53.52476641
10.54376776,53.57125812
10.30033973,31.20478942
10.83069225,57.53072575
10.06536831,59.0228523
11.46158174,63.18427253
15.47025851,135.5731
10.58452636,52.98263446
10.0484274,46.21423324
10.09846094,55.72931877
12.3076285,95.89002287
11.78264848,73.58238887
10.24541092,26.74364482
10.08891029,31.48772392
11.01858772,39.01227447
16.77922668,137.3093063
10.13942214,57.0545242
10.02194356,30.24422052
10.19610485,38.75260595
10.95848011,36.43869544
14.0842119,112.9399088
11.28932781,66.37202425
10.75380033,34.38405421
10.55117289,54.13691951
57.20784078,1670.98714
12.43650351,86.25896995
10.0258314,38.28772236
12.11227861,68.11358197
14.06841516,61.52485113
12.07927433,76.70230134
17.73652394,118.2428357
10.25283964,42.05839503
10.39356192,49.25803318
25.81417293,326.2367801
10.13570866,53.54659761
19.49071148,152.7911129
10.56086105,44.64520448
24.60291447,203.6595488
15.16891371,119.3667526
12.48949649,89.98491543
37.10918694,828.9400668
10.49831297,51.56651458
10.269392,38.21377399
60.13805514,2928.087854
24.89454313,233.1780538
10.66189002,48.46127103
27.47913644,377.0279201
10.15361736,62.10465526
14.95387695,122.1580691
33.77095368,469.8926846
11.32565459,68.37028778
11.86579055,60.31140232
14.73106241,79.22296509
20.00711415,220.5284928
12.61349198,65.40568457
10.09364674,48.89502122
10.12494514,47.57336988
10.1166263,45.37392175
10.14301099,46.86782563
25.59523189,354.5102704
12.0033234,58.49717138
15.39935545,133.0772201
16.41778909,107.3571096
11.0135194,52.21253867
10.11328841,59.43099357
13.82297715,86.46061192
14.53378574,84.71651546
26.28971809,403.1756356
15.54433964,137.0097937
15.7160913,137.2040651
12.66746025,44.0362315
11.82198641,55.14927279
24.99998766,414.5264615
11.80121183,67.3536399
11.90053875,75.01115749
10.08741021,36.61764863
25.86813768,476.2323626
29.21441373,633.98759
10.47082719,54.94307551
33.33658005,431.737356
12.80445882,43.87744927
79.86548042,3184.236937
10.1215828,59.36294822
50.55688534,1428.427896
13.35482371,61.1009234
23.99708921,341.5911479
10.66033687,55.42283267
10.51585344,41.83612363
20.25909726,204.1627597
13.38424886,58.2421714
10.09566969,62.4548889
13.30348644,114.1478624
13.65914218,90.91125487
10.14395324,42.09089874
10.06357389,51.65125039
18.55174632,230.7437343
10.5400356,48.49662063
10.8558734,60.67609296
28.85764151,514.2049465
10.21845852,37.37039812
11.62101594,67.38490039
12.2505357,42.64615982
28.40579385,598.0192699
10.08085931,30.43708098
32.02722934,554.1715255
10.00564233,47.47480488
10.3146834,53.76451189
10.05698217,46.61939514
10.6851017,42.58570637
10.0678127,41.61235854
11.74669029,83.91136121
16.85449215,98.27639736
10.70934469,66.19809647
10.63288069,62.01135155
14.64028684,86.41649688
11.33857069,67.21925818
12.12789979,93.5848207
24.60158829,242.5137399
10.0977666,36.68385331
12.98468259,83.00323341
24.24555453,345.2937535
10.8592648,59.86936542
27.70626721,542.6337817
38.99943177,1165.22475
14.22470268,91.64942609
60.79531039,1527.112418
13.59282941,95.81000072
11.88410324,70.82927035
10.49093133,47.04722966
10.56148526,55.81136573
10.49566565,66.81925049
20.25167138,247.7336844
13.30560711,76.31027812
23.90724134,324.6113414
10.36203061,39.18571784
10.8477209,63.25029484
20.15274066,132.9515496
12.28288671,73.21234302
10.69336083,43.98765016
10.28431912,34.9756349
20.73184093,153.7423475
10.77503845,52.49217525
13.36008076,107.2748967
10.67378939,36.38952892
10.19781522,38.79566362
11.64106137,65.5475593
15.87852323,130.4013133
10.44298765,50.55631476
24.09597108,313.0894476
10.26861068,62.81800998
12.64573343,69.39021195
23.52472169,286.8911994
12.11696854,60.11291205
19.19291238,205.058169
10.91757735,60.50666894
10.01005145,30.86742028
16.7442705,152.4651185
10.06255121,42.57977284
10.09254619,38.9895085
10.03139508,48.831567
10.16651029,35.12552646
10.06117088,36.56088281
10.44002337,64.80025356
10.0715082,34.94957457
10.11906837,59.45955111
10.66222473,43.84020939
10.00654001,53.81800142
10.00260661,46.30816943
20.82178757,181.9214313
56.09201508,1492.222029
24.94601113,325.1873869
10.31785393,39.45663242
12.55530483,77.18186319
10.14116992,60.55109088
11.62020315,49.94570065
10.31513405,61.2844887
12.45156729,50.70759193
35.30962546,798.9063048
12.42585548,55.73507027
10.17930213,33.78362619
12.65810575,60.61063817
10.91096792,63.58417782
24.46381204,262.6868566
11.70021932,53.98207973
10.03761002,55.47216215
10.03002411,41.01891101
10.56477569,50.54723042
25.42808832,382.2543041
42.99795821,1064.484717
16.41992586,74.59891102
10.47373203,29.92984877
12.33161272,50.623315
11.97937901,55.29049197
20.50246892,269.9461457
10.7354449,50.45145998
47.45926912,1446.141793
51.85461176,1477.679921
11.04661128,57.23315363
10.31742238,37.38463427
90.47690424,5505.424118
11.96557235,71.45579544
14.75469492,102.3519774
11.77376462,47.46845836
33.8923361,502.695664
10.36858117,46.138309
14.13248783,122.2122845
17.88534461,124.1806999
12.89225986,53.12676856
11.59446712,67.84204247
12.71855547,48.66050145
11.34947522,56.63465622
14.77921434,62.57523263
10.21023757,33.5638346
39.76830093,1226.04787
39.38944049,1067.057596
12.32051101,66.54643865
28.62252667,365.1315618
13.71913154,55.59661059
12.5620988,65.7320644
11.64109589,39.08551981
11.74631088,36.75245289
10.40275263,44.68530291
33.19484936,665.2873502
28.30521368,352.0798203
10.92704342,51.10396531
10.43770459,33.38610503
10.14428056,36.38856601
10.13458005,47.12642589
21.2352515,230.6318927
11.06395284,62.80597688
27.70548577,283.91067
11.06027526,57.2885195
29.89909754,446.1203561
10.1028408,39.72358807
12.14165829,74.33954804
13.56405504,78.95000582
10.48446599,41.00342127
33.10021117,766.2154673
10.46724088,37.5371592
10.58843072,38.93082234
11.0357115,43.25980082
11.03221923,31.31096224
16.8099881,97.05926616
18.80853607,152.9383493
13.13954923,74.02486877
12.82009257,83.39280254
15.041802,124.318274
11.73722428,58.9259478
11.11779193,53.38838115
10.06063773,25.91407871
10.15254665,40.18934855
11.89234992,61.69308137
12.08105125,64.84966255
10.31312988,43.90167655
17.26581393,158.0496686
15.85720037,142.199955
10.07200885,39.70497225
10.16896548,29.86947002
10.021899,46.66777186
12.3491319,62.29369752
23.29497298,339.2735448
10.89176349,63.77491749
10.50281224,31.1138413
10.16688132,45.63240505
10.36513917,52.45307712
11.29436347,74.62315466
10.35233566,44.46062875
10.01838869,31.39941825
11.80620818,82.79432123
16.31215119,120.0295852
10.44773589,36.469907
10.51477397,40.60346209
10.36460368,35.67154666
14.71417596,82.15435277
11.20946163,60.83426098
11.42023046,53.00089144
10.31978736,49.95237628
24.39742194,350.2376722
11.20467499,54.11318231
10.58091716,39.22774941
10.54918348,44.78167585
24.88915189,356.6510611
10.15647809,43.21020353
33.92143088,787.6767021
10.27369494,30.0875906
18.64497511,147.7351379
10.12069019,39.79395815
10.11188198,53.13234513
10.27471005,48.68225241
20.59550689,248.2735129
10.96447781,49.13346583
10.75097738,60.38133278
10.38956168,58.40039398
10.0373522,57.14341089
10.56285387,57.30218997
34.41921215,680.1259173
11.50874081,69.53360685
10.6125742,51.94600092
12.3360916,53.72355952
10.63134223,66.59346527
17.09753998,125.8785915
10.13808813,60.82744573
18.40414999,187.4943923
10.52455871,29.31311538
10.03973837,42.86724156
29.72194758,399.4076466
71.34590687,3605.238851
11.20218225,63.26147006
11.95826722,42.10115861
12.97806272,75.65244577
10.19386272,57.64246853
10.3263363,44.17525025
11.64291697,41.34561401
10.36280724,42.95429606
10.85634484,32.64991049
12.25524873,59.3560589
13.53613092,107.1657819
13.14257539,71.63007407
10.57006403,52.63472154
16.9016941,157.3577433
10.82618489,62.8473374
10.76905303,69.96921779
30.20544965,552.15839
16.25734755,140.4483943
30.87569461,513.0941169
10.55043325,68.14403268
55.33548545,1477.401471
14.19309988,75.33953161
11.37453958,40.30235683
76.38172235,2716.459244
23.43328226,374.6377504
20.63519896,274.3548982
10.2580067,40.84371879
12.40683367,66.74190226
50.72163591,1105.626111
10.7905444,58.94352666
10.37152962,35.00644505
13.74258343,110.8025752
10.622922,34.25914344
14.36837236,129.1842968
10.5799937,45.25336123
10.08301571,41.86142407
23.62733782,222.1608214
10.43349348,42.8941304
11.13525068,57.03845741
10.82167743,33.2372285
13.42326472,56.43840992
22.73238702,342.8861807
12.90241136,60.55972332
10.79773716,53.1164115
19.73426602,196.2947943
10.08885728,26.38041393
11.49460595,57.70835527
10.35237029,54.89906532
10.51244369,40.60248309
11.16736802,56.14912607
10.04629329,51.16588159
10.80295238,66.01455312
17.06214186,124.6325998
17.70069827,111.1143853
25.39034377,311.5752402
10.07884077,26.15552413
10.59636352,58.85999958
12.31980772,41.11795833
21.96076807,274.227149
84.67384091,4242.559894
16.07258616,125.289828
10.41660233,53.22913477
15.37914439,151.7134964
10.17260626,38.42773852
12.95487504,63.8365946
27.78553639,297.6694641
10.82460652,62.99465439
10.03916481,52.60000467
12.02055949,50.63531358
10.37856538,48.03070461
22.02341658,325.6112918
11.02878669,47.91491557
33.05615979,513.3922718
10.0216162,51.86693622
11.67731494,46.19368533
43.30551845,1153.308199
17.66155973,162.9186263
10.01617466,45.29124712
10.02435288,59.93203144
10.89838605,65.19326274
12.43867768,80.71763256
20.37665403,182.3735734
50.02000244,1276.328046
28.77209864,529.9245467
76.62200689,2736.172791
40.65413188,624.2170263
12.72664182,101.7668761
10.36006847,49.32149126
10.72455099,52.97588836
10.31271501,44.44023599
11.37302584,53.19686469
10.03250307,55.78055078
10.19053824,45.73241558
18.18608427,178.6733409
40.61326167,774.6161997
10.02485063,26.22005679
54.6362116,2047.845358
20.17541373,197.6560864
12.43432209,41.80413939
13.23009669,89.64696971
73.19183761,2458.015768
34.749838,525.3250321
10.61423532,33.9693868
51.9913393,1623.069217
10.14836958,33.67037126
12.02793712,56.12952818
34.70164956,629.4519307
10.13012376,42.67716701
10.26789455,36.00458814
37.1380962,818.5541283
10.73696641,59.27256426
12.99510076,82.00991676
39.26231319,776.5529807
13.54351051,80.43883095
15.87230931,113.4189211
10.85984216,46.26777167
10.12120614,46.33586016
12.94923065,57.73196715
11.66957273,44.22375065
13.65535002,74.93797509
11.35282039,69.02306291
17.02828013,111.466556
15.3862141,88.31971411
10.1112755,44.54665928
15.91928,90.90533315
56.75137593,2135.52852
14.69416165,107.069189
28.43432689,563.6721314
10.73939519,38.07769822
13.70214702,72.14600903
13.04281984,69.31222598
10.27966215,29.29411363
31.51688504,705.9126449
15.87095491,149.8117779
12.30478374,73.28482983
24.44493041,387.4448896
10.88743655,52.78057413
11.64231175,49.41751949
51.17796942,1873.367919
10.03912417,46.72766641
10.11355622,34.66328799
10.08886551,40.18962212
12.45649544,71.8318085
14.41721613,91.36864204
10.94564041,51.31897248
11.38921321,54.6851845
15.47489928,116.9353345
13.49571357,91.41988772
10.03532275,27.8987984
12.78488488,65.42915321
10.62646631,40.77940377
10.13298084,36.32042108
10.35140848,34.14320116
12.65479508,60.87008709
10.08909464,52.72634143
14.53368758,87.38572435
12.01067956,41.14708802
11.33493436,61.80774941
11.19006768,42.70798894
10.09778195,47.10970923
13.35971996,104.9506677
11.10595849,67.69012755
11.52413847,74.30829471
10.23248245,57.71613788
29.71519572,569.3208196
10.05157618,30.59438899
11.44161361,40.7071033
10.0368209,59.24771674
11.78419701,60.19922054
37.82172209,819.3016477
11.17740688,52.83056433
12.78843616,49.9320652
15.386879,149.4144784
11.11433178,41.14832057
29.31614467,499.7917304
28.74184191,560.3296007
11.03764977,50.71119338
10.75545352,41.14350869
10.28483001,41.21128094
11.3156699,42.78460172
10.260308,54.54821791
10.61005168,53.70462969
10.17997195,56.84811289
11.27458853,42.89488629
10.94508263,69.32238983
19.49139624,127.1404052
11.62024587,78.51671776
10.20982178,37.38914173
10.17745282,31.1144741
10.11269798,56.65863991
20.86004644,204.6202007
10.70853554,62.5709101
11.46033151,44.03353716
10.43299223,46.31718018
10.38923136,43.52998213
10.39036685,59.97209484
10.29183266,50.6765392
10.5609917,41.17782946
12.51595523,64.55068766
10.04451653,34.14302112
15.60806051,127.5940738
10.04292114,53.38701593
17.91802005,173.5707753
10.17670246,34.49267913
26.26515553,481.6202588
18.50821344,184.0541069
11.58948885,66.08365577
10.99230423,71.03322737
70.79896445,2543.399726
11.33229095,72.18153488
10.14753989,56.53358619
10.03256869,53.06752283
10.19059874,41.77064911
10.63689803,57.58923465
70.76856059,3909.425001
12.83106565,87.18519945
25.6707363,359.352214
14.52433068,108.7584202
10.66326259,41.45928593
13.46566705,81.06358103
16.22346974,87.04024934
10.20615274,38.87074478
10.96253247,70.49076485
15.75744428,101.8098934
14.39749829,130.8299149
10.55868841,56.73666916
12.09215104,52.42251686
10.57221238,53.77977894
10.57506059,32.93581012
10.05220463,52.0247073
15.54171563,110.481928
11.10994998,57.24404701
10.69654481,35.71974836
12.25702994,60.10219334
10.26414471,53.86681569
10.21227852,53.6611552
14.1210999,107.2222706
10.0580447,31.26541792
35.04978779,708.6890502
11.57481104,51.22713678
11.96025895,80.27972118
11.88623305,42.12249527
15.86225072,143.4394965
11.48263087,39.41139916
10.47689827,60.80479319
10.9249357,59.2307758
10.44902096,57.97969838
13.81126525,83.04771958
10.12204939,34.52087233
10.92105754,62.12433558
10.86860653,62.59825071
10.14632539,37.41308347
10.4125176,58.73453792
15.56898218,125.8751372
26.65750399,523.9152826
14.2180255,97.49501282
10.58194195,57.65592052
10.9891622,44.38850787
12.55173479,90.34501942
11.96054009,66.28441611
39.75024181,710.456303
10.21048018,37.38090158
11.00188145,68.02651556
10.01645421,59.20886172
10.20307285,35.27850229
10.990008,67.55668613
23.53497087,274.2426397
11.45988467,44.89778195
18.49285597,141.2257069
10.66997547,57.76495212
12.40042798,77.97331609
43.43690532,830.1965619
17.85739956,186.6665994
48.93863827,959.1210742
10.02346054,42.39055286
10.05293203,40.57287084
10.23197173,62.60196266
10.16224935,50.60008659
64.83855886,2313.78359
27.75035642,518.8915192
12.30540708,59.82487613
13.81673253,75.81035639
15.88107336,90.29093995
13.00262777,98.03568628
10.95929856,56.9224949
14.87648535,115.4052604
13.62556236,100.8437135
10.33336839,59.3530676
13.58000028,99.02260112
14.06552961,125.6025125
12.90297206,58.44075696
10.01777303,32.32847618
10.08567258,51.04703705
23.92790619,359.2256061
10.01750197,28.51805198
17.36496245,145.5038322
10.17385723,48.67087199
10.15767406,32.33800714
10.95463077,68.90439248
14.19124811,84.51019486
10.85958655,58.54596343
10.02671823,43.02549077
23.12247838,231.0836951
11.6640612,62.58211848
10.37072964,43.43863737
10.69970018,45.78136128
18.68706327,185.3914331
12.54145109,60.93765498
11.2539351,73.25799099
11.94403963,47.63966055
13.11975668,78.44809767
10.32346871,57.7596945
12.83149686,83.14456686
52.08541004,1946.584208
10.17852988,35.00365251
10.84277163,65.47828996
11.31609789,36.68629988
14.7774395,82.19274004
10.04757703,30.95318472
11.17932527,76.80907057
15.87185816,89.47624137
12.07799039,73.00726162
28.52193993,446.6766858
12.68639511,76.50213145
66.1429227,3312.431163
15.74022874,111.1103105
14.53868572,133.6745399
13.95470257,97.21389413
12.6604734,74.31192804
22.01603943,228.9628558
10.00814145,45.62232287
12.09501121,66.19073272
10.31983367,52.05429919
10.42598116,60.31341425
10.11641614,34.79280226
10.01676997,40.35432247
17.97381518,212.567111
38.80177299,725.9831445
34.72072981,844.6666307
11.55051198,52.24654561
17.35796716,147.8613669
39.9109839,806.0626303
10.74515877,31.11571661
10.05461385,31.87455487
11.11930287,43.68295659
12.13091066,63.36566597
10.27838768,39.90426485
10.26489165,50.16370114
12.37248614,87.77498817
14.24041228,80.43353479
11.60781242,44.47493554
13.12537689,48.02395986
11.49092212,48.17686902
11.9222134,61.9616045
11.01948328,54.59062505
19.35438484,206.4591939
10.04278887,38.40025677
67.59314921,3488.298907
11.02858312,34.90026298
10.54519163,39.82386458
13.09457614,55.29302266
14.16791273,104.3021034
11.58545677,42.11857336
12.05886202,47.6758447
10.37673358,42.05580016
62.63501643,2307.078031
13.30540578,88.31426808
10.90667712,56.69896989
10.58590591,48.71775618
10.44989308,39.62373636
10.52084501,38.10752606
10.55819026,49.72586698
19.22739865,177.1996935
12.40576301,45.41463419
12.34531859,48.84302927
11.32335586,59.57040251
23.96313532,253.2439138
10.35332457,41.99097521
10.53781656,59.33444803
14.12400922,89.16550509
14.14390279,97.14495363
12.33926757,69.47758538
10.56023383,51.61567938
18.37879187,148.0916868
11.55184969,48.57355512
11.18987906,76.36823962
10.42951768,32.36912287
10.12281199,30.09929809
10.36524212,51.64270593
10.2491314,45.99846763
16.01516369,100.5872117
10.01743526,50.52780163
10.0030029,34.53480442
10.19475124,36.63024845
13.66784682,69.4740613
14.8599258,137.1127103
10.0269076,33.94971415
10.39311858,34.90711384
13.83430167,96.375041
13.39261639,97.80008441
10.42033216,38.88542301
10.76531206,56.57443282
12.06661603,72.71758069
19.38196072,185.3459618
10.06012668,33.85320096
10.09116886,43.81183994
12.55414249,43.04233162
15.09780871,86.45871369
21.20451475,276.4908552
16.68652738,86.23594214
11.99034893,66.39546414
10.79714089,53.14130526
10.05578052,27.16649429
10.52424194,29.53822097
15.75054473,159.2975512
13.70333578,83.50568795
10.00293972,49.81426931
11.83885679,37.22482574
10.93162986,47.70660664
10.18437868,46.92629056
10.04510787,38.64804166
11.20740532,48.62448397
10.98715765,45.41742881
23.17619023,279.4800588
11.68280029,66.7688895
10.05067998,31.1334589
10.70459962,70.42280062
10.23521177,51.04153325
27.11535465,433.5033023
10.58653489,68.1865273
56.46334552,2112.109163
44.56577553,934.5229602
10.23672808,57.26601095
11.99008696,66.29648852
79.80880414,3741.05713
21.24198375,201.348092
11.08110356,72.8314117
14.61171741,81.2962586
17.01443158,85.23216778
13.71267524,97.27450296
39.42881791,1071.36316
41.49324823,873.7246493
10.34823842,48.74438839
10.50583675,46.4767779
10.71126416,61.29310126
89.44449748,5621.903881
11.94875651,61.46759385
10.60645156,47.90603299
14.55781773,102.0394551
10.13212021,42.00706187
21.55716027,249.0205882
35.86499581,750.0050256
32.92687811,559.8099074
18.27930753,143.1356076
10.24013893,61.1913906
10.32706133,46.08496569
14.21475187,120.0461175
10.16680531,44.88413646
57.66132852,2849.997845
11.73318261,49.31595008
14.24378033,82.32204191
18.98465991,211.9737548
10.77340861,63.92322837
11.00080982,64.15841082
12.17146032,86.01493891
10.03931391,40.04059585
12.28174588,82.69023555
14.80670667,127.3372591
12.55447086,75.95649767
27.24614894,305.146321
10.23659146,27.86148259
33.51725355,559.540796
10.43245799,34.8842972
10.13090193,37.80966299
10.22441083,55.17438114
10.10801171,44.63193381
14.38576902,88.98323273
11.03957696,47.20374728
13.13722719,97.54024074
24.31790976,205.2607826
10.40212001,60.05826575
10.11326062,40.72693571
10.25928355,31.91653199
10.41741981,47.47568531
10.05454111,58.96841999
57.69282643,2064.778751
10.07723742,31.55181623
12.02728573,41.52690095
75.71247368,3928.293062
17.63788939,178.825278
16.03353135,149.2828508
11.05696439,44.58346852
10.41187531,45.37366863
10.11921259,49.92806656
10.1546211,26.79687217
10.4522633,45.82451092
10.37241154,30.31099086
28.59593365,263.0216887
10.13504006,27.47199311
10.09140705,48.86176058
31.97124282,569.3907265
10.17415701,45.31248651
13.14015987,105.6452573
10.60095759,47.10511094
15.1024015,63.470267
11.14575914,54.08818093
10.22222489,34.4860048
12.88423475,81.44200245
10.33647768,35.63368825
11.52808505,60.98865025
14.62044033,100.6133078
18.41473531,194.7144117
11.09647766,58.98386565
13.70440228,94.43711416
11.50432789,50.48346967
10.80529682,47.56783271
26.48316581,243.6498868
20.63124653,291.0874559
10.82550037,54.71286127
10.0308424,43.16801601
10.03309558,33.21336359
42.97021688,994.8471945
64.25840672,3026.854345
13.71631087,99.21854081
11.20023967,43.07803989
10.01257795,30.44998414
12.65542601,89.76807871
30.54153965,528.3067601
24.16560171,268.2155826
10.36939252,40.99659624
19.17588521,230.5054019
10.75100965,49.07159489
13.6579372,102.7955273
15.71698606,138.550759
11.19927456,52.69725253
10.05346699,58.98828785
10.61750965,56.2742731
12.14459825,64.40652518
16.21048852,161.0303212
10.63276844,35.86652545
17.76312688,198.5429899
11.36306383,74.60222885
11.84326626,53.16326874
13.60948161,90.14190052
10.04461265,42.40547479
11.6516469,56.00873088
30.45056221,631.4853045
10.67405512,49.46879637
10.01961956,45.40079424
12.74867603,91.62541961
12.33529636,52.72405875
10.73229079,48.94202735
20.63723571,261.3124449
10.1113652,34.0133392
30.63411836,598.9196503
29.00167082,414.2138606
95.37953106,5672.740376
10.15964121,53.74003331
14.53806562,89.43158608
10.12377449,32.37741418
10.13418075,30.73650717
42.4995321,651.4707431
14.07089932,69.79197903
10.06367183,35.78344214
10.67870784,46.82524664
17.36367139,190.9057028
12.06612678,77.63956011
12.11454871,78.36861544
11.27517471,67.27106326
64.41284924,1908.889851
10.72534908,44.64468709
10.80085875,56.76333644
10.23795058,43.98993059
11.45709358,56.99502811
11.25811229,71.05303299
10.07521527,47.46739089
26.65424752,524.244454
10.19670448,49.82268412
